date,region,segment,plan,channel,active_customers,new_customers,churned_customers,monthly_revenue,discount_rate,support_tickets,avg_response_time_hours,nps_score
2025-07-01,north_america,enterprise,enterprise,sales_outbound,448,18,10,716204.52,0.076,42,4.56,50
2025-07-01,emea,startup,starter,organic,189,14,9,11407.28,0.045,18,10.38,20
2025-07-01,emea,startup,starter,paid_search,187,13,9,11203.84,0.052,31,5.37,29
2025-07-01,emea,startup,starter,partner,214,14,9,13281.35,0.018,19,6.9,23
2025-07-01,emea,startup,starter,sales_outbound,232,17,9,13357.45,0.089,22,4.64,33
2025-07-01,emea,startup,growth,organic,420,29,19,62112.96,0.025,27,4.98,31
2025-07-01,emea,startup,growth,paid_search,506,34,23,75598.83,0.015,57,5.53,28
2025-07-01,emea,startup,growth,partner,542,40,26,77688.98,0.055,38,7.28,17
2025-07-01,emea,startup,growth,sales_outbound,572,43,23,79820.08,0.08,62,7.1,19
2025-07-01,emea,startup,enterprise,organic,1001,70,40,347479.45,0.053,139,4.34,33
2025-07-01,emea,startup,enterprise,paid_search,1256,96,59,430013.0,0.066,162,8.46,27
2025-07-01,emea,startup,enterprise,partner,1283,78,52,427029.2,0.092,162,3.36,41
2025-07-01,emea,startup,enterprise,sales_outbound,1322,80,60,433225.53,0.106,89,6.66,41
2025-07-01,emea,mid_market,starter,organic,110,6,3,11594.2,0.047,13,8.99,32
2025-07-01,emea,mid_market,starter,paid_search,124,8,5,12932.68,0.057,23,5.64,40
2025-07-01,emea,mid_market,starter,partner,141,9,5,15048.79,0.035,24,5.26,28
2025-07-01,emea,mid_market,starter,sales_outbound,148,7,5,15730.42,0.039,16,9.15,31
2025-07-01,emea,mid_market,growth,organic,273,17,10,70436.1,0.028,24,6.02,33
2025-07-01,emea,mid_market,growth,paid_search,323,15,12,82564.85,0.037,24,5.43,44
2025-07-01,emea,mid_market,growth,partner,353,22,13,91638.91,0.022,32,8.03,35
2025-07-01,emea,mid_market,growth,sales_outbound,380,20,11,98143.79,0.027,49,3.75,31
2025-07-01,emea,mid_market,enterprise,organic,676,40,21,433640.48,0.0,58,1.86,42
2025-07-01,emea,mid_market,enterprise,paid_search,756,33,19,478654.41,0.013,84,2.32,42
2025-07-01,emea,mid_market,enterprise,partner,835,48,24,504033.29,0.059,51,5.69,47
2025-07-01,emea,mid_market,enterprise,sales_outbound,947,57,35,564350.37,0.071,110,4.92,39
2025-07-01,emea,enterprise,starter,organic,47,2,1,11335.05,0.046,8,7.74,40
2025-07-01,emea,enterprise,starter,paid_search,56,3,1,13477.27,0.048,10,7.97,53
2025-07-01,emea,enterprise,starter,partner,65,3,2,16054.06,0.023,12,8.1,48
2025-07-01,emea,enterprise,starter,sales_outbound,69,3,1,15663.99,0.102,6,5.54,53
2025-07-01,emea,enterprise,growth,organic,125,5,3,70758.72,0.067,12,4.22,45
2025-07-01,emea,enterprise,growth,paid_search,138,7,3,81717.9,0.024,11,3.87,47
2025-07-01,emea,enterprise,growth,partner,154,8,3,92220.23,0.013,18,3.43,50
2025-07-01,emea,enterprise,growth,sales_outbound,165,6,4,90498.36,0.096,22,3.26,52
2025-07-01,emea,enterprise,enterprise,organic,288,10,5,404963.76,0.041,34,3.77,48
2025-07-01,emea,enterprise,enterprise,paid_search,329,12,4,481910.57,0.001,20,4.06,57
2025-07-01,emea,enterprise,enterprise,partner,400,21,11,586496.0,0.0,43,4.5,51
2025-07-01,emea,enterprise,enterprise,sales_outbound,389,15,7,504775.11,0.115,34,6.01,50
2025-07-01,apac,startup,starter,organic,149,10,8,7847.4,0.031,26,8.56,25
2025-07-01,apac,startup,starter,paid_search,174,10,7,9107.33,0.037,15,9.86,17
2025-07-01,apac,startup,starter,partner,190,12,10,10326.88,0.0,28,7.6,21
2025-07-01,apac,startup,starter,sales_outbound,200,12,11,9468.12,0.129,33,9.55,28
2025-07-01,apac,startup,growth,organic,353,20,15,45908.87,0.003,26,5.86,28
2025-07-01,apac,startup,growth,paid_search,421,33,22,54148.42,0.014,24,2.75,35
2025-07-01,apac,startup,growth,partner,436,32,23,54428.35,0.043,28,7.52,29
2025-07-01,apac,startup,growth,sales_outbound,501,33,22,59209.68,0.094,67,2.45,28
2025-07-01,apac,startup,enterprise,organic,932,63,42,283521.99,0.035,57,4.81,28
2025-07-01,apac,startup,enterprise,paid_search,1037,73,51,315136.94,0.036,93,0.77,33
2025-07-01,apac,startup,enterprise,partner,1118,64,58,342571.79,0.028,127,0.4,41
2025-07-01,apac,startup,enterprise,sales_outbound,1194,92,58,347039.39,0.078,167,3.18,41
2025-07-01,apac,mid_market,starter,organic,96,5,3,9131.14,0.0,7,6.51,33
2025-07-01,apac,mid_market,starter,paid_search,114,7,3,10376.97,0.043,14,9.54,42
2025-07-01,apac,mid_market,starter,partner,122,8,3,11232.82,0.032,20,6.84,42
2025-07-01,apac,mid_market,starter,sales_outbound,129,7,4,11411.07,0.07,22,6.49,41
2025-07-01,apac,mid_market,growth,organic,242,15,8,51542.07,0.067,24,6.04,33
2025-07-01,apac,mid_market,growth,paid_search,259,16,9,57350.38,0.03,28,2.76,41
2025-07-01,apac,mid_market,growth,partner,300,16,8,65333.28,0.046,35,5.68,41
2025-07-01,apac,mid_market,growth,sales_outbound,303,15,9,65156.59,0.058,41,3.49,39
2025-07-01,apac,mid_market,enterprise,organic,597,37,19,303330.12,0.079,48,5.19,43
2025-07-01,apac,mid_market,enterprise,paid_search,664,35,17,350559.38,0.043,75,3.25,44
2025-07-01,apac,mid_market,enterprise,partner,699,38,18,366338.32,0.05,79,4.99,46
2025-07-01,apac,mid_market,enterprise,sales_outbound,749,47,21,377667.48,0.086,80,1.93,49
2025-07-01,apac,enterprise,starter,organic,42,2,1,8893.73,0.026,4,8.29,48
2025-07-01,apac,enterprise,starter,paid_search,46,2,1,9910.76,0.009,3,8.05,44
2025-07-01,apac,enterprise,starter,partner,50,3,1,10381.23,0.045,7,5.84,46
2025-07-01,apac,enterprise,starter,sales_outbound,60,3,1,12053.1,0.076,7,7.3,46
2025-07-01,apac,enterprise,growth,organic,105,3,3,52540.56,0.041,14,4.94,51
2025-07-01,apac,enterprise,growth,paid_search,116,5,3,59436.91,0.018,8,4.08,51
2025-07-01,apac,enterprise,growth,partner,127,4,2,63549.05,0.041,15,5.82,45
2025-07-01,apac,enterprise,growth,sales_outbound,143,5,3,70585.25,0.054,18,4.64,47
2025-07-01,apac,enterprise,enterprise,organic,238,13,6,296808.79,0.011,29,3.24,51
2025-07-01,apac,enterprise,enterprise,paid_search,285,12,6,334937.9,0.068,31,3.54,47
2025-07-01,apac,enterprise,enterprise,partner,289,12,5,348749.26,0.043,24,6.84,54
2025-07-01,apac,enterprise,enterprise,sales_outbound,322,14,8,367864.25,0.094,27,4.42,52
2025-07-01,latin_america,startup,starter,organic,128,8,5,5498.34,0.056,13,8.88,22
2025-07-01,latin_america,startup,starter,paid_search,139,10,6,6255.48,0.011,15,6.4,16
2025-07-01,latin_america,startup,starter,partner,164,12,8,7402.95,0.008,28,8.9,18
2025-07-01,latin_america,startup,starter,sales_outbound,171,12,7,6839.66,0.121,16,6.85,25
2025-07-01,latin_america,startup,growth,organic,274,17,12,27529.56,0.08,16,8.19,25
2025-07-01,latin_america,startup,growth,paid_search,351,26,18,36377.61,0.051,20,6.26,27
2025-07-01,latin_america,startup,growth,partner,377,23,16,39895.69,0.031,32,4.16,30
2025-07-01,latin_america,startup,growth,sales_outbound,424,25,21,43248.75,0.066,43,3.13,24
2025-07-01,latin_america,startup,enterprise,organic,773,51,40,198300.28,0.028,49,6.44,35
2025-07-01,latin_america,startup,enterprise,paid_search,879,65,35,231988.49,0.0,56,2.01,32
2025-07-01,latin_america,startup,enterprise,partner,943,58,43,240915.43,0.032,94,4.41,33
2025-07-01,latin_america,startup,enterprise,sales_outbound,981,57,51,242856.32,0.062,92,1.84,40
2025-07-01,latin_america,mid_market,starter,organic,81,4,3,5901.93,0.085,7,5.4,41
2025-07-01,latin_america,mid_market,starter,paid_search,91,4,3,6753.75,0.068,11,7.94,41
2025-07-01,latin_america,mid_market,starter,partner,97,5,4,7314.92,0.053,16,7.21,34
2025-07-01,latin_america,mid_market,starter,sales_outbound,110,7,4,8032.48,0.083,9,5.48,46
2025-07-01,latin_america,mid_market,growth,organic,196,12,7,35660.87,0.048,22,5.01,36
2025-07-01,latin_america,mid_market,growth,paid_search,216,13,7,40827.14,0.011,17,2.28,44
2025-07-01,latin_america,mid_market,growth,partner,234,14,9,43245.53,0.033,13,4.09,42
2025-07-01,latin_america,mid_market,growth,sales_outbound,277,15,8,49710.05,0.061,29,5.12,32
2025-07-01,latin_america,mid_market,enterprise,organic,459,28,14,211996.31,0.0,33,4.34,45
2025-07-01,latin_america,mid_market,enterprise,paid_search,528,32,14,225575.16,0.075,76,4.33,46
2025-07-01,latin_america,mid_market,enterprise,partner,559,34,15,250437.38,0.03,32,5.2,38
2025-07-01,latin_america,mid_market,enterprise,sales_outbound,638,38,25,258425.81,0.123,41,6.12,42
2025-07-01,latin_america,enterprise,starter,organic,35,1,1,6224.04,0.023,3,6.92,49
2025-07-01,latin_america,enterprise,starter,paid_search,37,2,1,6323.78,0.061,5,8.83,38
2025-07-01,latin_america,enterprise,starter,partner,42,2,1,7392.4,0.033,7,7.11,38
2025-07-01,latin_america,enterprise,starter,sales_outbound,48,2,1,8299.93,0.05,7,8.0,39
2025-07-01,latin_america,enterprise,growth,organic,91,5,1,37247.9,0.063,5,5.54,44
2025-07-01,latin_america,enterprise,growth,paid_search,96,4,2,39923.54,0.048,10,3.76,50
2025-07-01,latin_america,enterprise,growth,partner,103,4,3,43194.58,0.04,10,6.7,42
2025-07-01,latin_america,enterprise,growth,sales_outbound,118,6,2,46907.71,0.09,14,4.89,45
2025-07-01,latin_america,enterprise,enterprise,organic,210,10,5,206620.19,0.068,18,6.05,49
2025-07-01,latin_america,enterprise,enterprise,paid_search,237,10,3,238439.83,0.047,16,1.95,65
2025-07-01,latin_america,enterprise,enterprise,partner,255,13,4,251165.15,0.067,27,6.93,53
2025-07-01,latin_america,enterprise,enterprise,sales_outbound,287,14,6,282077.95,0.069,19,3.09,61
2025-08-01,north_america,startup,starter,organic,213,14,9,15201.65,0.043,25,9.23,17
2025-08-01,north_america,startup,starter,paid_search,259,18,13,18349.42,0.05,39,9.22,28
2025-08-01,north_america,startup,starter,partner,287,20,13,20140.52,0.059,52,7.21,26
2025-08-01,north_america,startup,starter,sales_outbound,291,18,12,20486.33,0.056,27,10.01,23
2025-08-01,north_america,startup,growth,organic,532,37,26,93409.48,0.019,33,6.66,24
2025-08-01,north_america,startup,growth,paid_search,617,41,31,110432.14,0.0,61,7.12,25
2025-08-01,north_america,startup,growth,partner,592,36,25,103096.73,0.027,76,5.76,23
2025-08-01,north_america,startup,growth,sales_outbound,744,46,36,120379.27,0.096,73,6.0,25
2025-08-01,north_america,startup,enterprise,organic,1286,86,58,531216.33,0.045,80,6.73,31
2025-08-01,north_america,startup,enterprise,paid_search,1475,107,61,602907.81,0.055,206,4.23,34
2025-08-01,north_america,startup,enterprise,partner,1630,116,71,679660.01,0.036,103,6.88,38
2025-08-01,north_america,startup,enterprise,sales_outbound,1718,130,68,639070.38,0.14,130,3.42,34
2025-08-01,north_america,mid_market,starter,organic,132,9,4,16572.43,0.038,15,6.87,35
2025-08-01,north_america,mid_market,starter,paid_search,169,11,4,21041.28,0.046,23,6.79,35
2025-08-01,north_america,mid_market,starter,partner,173,8,6,22487.57,0.004,22,8.71,29
2025-08-01,north_america,mid_market,starter,sales_outbound,187,10,5,22794.27,0.066,19,11.89,27
2025-08-01,north_america,mid_market,growth,organic,328,20,13,98831.93,0.038,36,3.88,36
2025-08-01,north_america,mid_market,growth,paid_search,416,21,12,122350.94,0.061,48,7.96,34
2025-08-01,north_america,mid_market,growth,partner,420,21,11,120107.03,0.087,43,5.21,38
2025-08-01,north_america,mid_market,growth,sales_outbound,436,26,17,131783.85,0.035,58,5.02,41
2025-08-01,north_america,mid_market,enterprise,organic,823,53,28,622966.89,0.0,117,4.12,41
2025-08-01,north_america,mid_market,enterprise,paid_search,911,44,35,675097.03,0.021,76,5.33,41
2025-08-01,north_america,mid_market,enterprise,partner,1044,45,25,771285.99,0.024,73,1.89,45
2025-08-01,north_america,mid_market,enterprise,sales_outbound,1037,47,39,720587.24,0.082,117,0.81,45
2025-08-01,north_america,enterprise,starter,organic,61,2,2,17923.6,0.015,7,6.55,41
2025-08-01,north_america,enterprise,starter,paid_search,73,4,1,21754.42,0.001,9,7.56,44
2025-08-01,north_america,enterprise,starter,partner,75,3,2,22372.8,0.0,7,8.18,37
2025-08-01,north_america,enterprise,starter,sales_outbound,82,4,2,22895.43,0.064,6,5.63,45
2025-08-01,north_america,enterprise,growth,organic,144,8,3,99176.3,0.038,9,4.26,52
2025-08-01,north_america,enterprise,growth,paid_search,170,8,4,115135.8,0.054,18,5.22,50
2025-08-01,north_america,enterprise,growth,partner,180,9,4,125387.91,0.027,24,4.37,44
2025-08-01,north_america,enterprise,growth,sales_outbound,196,10,4,129657.71,0.076,21,3.45,40
2025-08-01,north_america,enterprise,enterprise,organic,365,17,8,606249.19,0.04,48,3.48,61
2025-08-01,north_america,enterprise,enterprise,paid_search,399,17,8,657889.37,0.047,40,6.35,52
2025-08-01,north_america,enterprise,enterprise,partner,472,20,8,770905.36,0.056,42,3.25,62
2025-08-01,north_america,enterprise,enterprise,sales_outbound,492,18,11,843579.13,0.009,69,5.19,50
2025-08-01,emea,startup,starter,organic,186,13,7,11190.95,0.048,23,10.68,23
2025-08-01,emea,startup,starter,paid_search,232,14,11,14354.49,0.021,43,9.16,16
2025-08-01,emea,startup,starter,partner,226,13,11,13740.44,0.038,28,9.11,25
2025-08-01,emea,startup,starter,sales_outbound,271,21,12,14934.92,0.128,48,6.4,20
2025-08-01,emea,startup,growth,organic,479,27,23,68513.4,0.057,44,4.99,28
2025-08-01,emea,startup,growth,paid_search,558,36,27,79897.74,0.056,51,6.59,20
2025-08-01,emea,startup,growth,partner,540,35,25,80187.15,0.021,59,6.6,29
2025-08-01,emea,startup,growth,sales_outbound,603,40,29,84603.31,0.075,38,7.34,25
2025-08-01,emea,startup,enterprise,organic,1016,77,42,367211.01,0.014,101,3.23,40
2025-08-01,emea,startup,enterprise,paid_search,1233,72,49,438861.39,0.029,81,2.64,35
2025-08-01,emea,startup,enterprise,partner,1319,90,62,473339.29,0.021,89,2.1,38
2025-08-01,emea,startup,enterprise,sales_outbound,1423,95,70,446502.34,0.144,95,4.76,41
2025-08-01,emea,mid_market,starter,organic,116,6,4,12354.9,0.037,17,7.7,35
2025-08-01,emea,mid_market,starter,paid_search,138,8,4,14255.46,0.066,21,8.89,29
2025-08-01,emea,mid_market,starter,partner,143,7,4,14898.48,0.058,25,9.28,30
2025-08-01,emea,mid_market,starter,sales_outbound,166,10,5,17202.95,0.063,16,4.44,39
2025-08-01,emea,mid_market,growth,organic,289,15,9,76712.16,0.0,37,4.75,37
2025-08-01,emea,mid_market,growth,paid_search,315,15,10,78178.72,0.065,35,5.95,34
2025-08-01,emea,mid_market,growth,partner,358,18,10,91511.5,0.037,28,6.1,43
2025-08-01,emea,mid_market,growth,sales_outbound,379,18,11,90843.39,0.097,24,4.98,35
2025-08-01,emea,mid_market,enterprise,organic,648,33,18,415679.04,0.0,62,3.31,48
2025-08-01,emea,mid_market,enterprise,paid_search,805,49,27,481793.18,0.067,75,4.28,42
2025-08-01,emea,mid_market,enterprise,partner,857,41,27,532706.16,0.031,100,3.71,48
2025-08-01,emea,mid_market,enterprise,sales_outbound,862,52,28,532496.4,0.037,113,4.22,46
2025-08-01,emea,enterprise,starter,organic,51,2,1,11925.84,0.075,7,6.3,42
2025-08-01,emea,enterprise,starter,paid_search,59,3,1,14915.2,0.0,5,5.61,51
2025-08-01,emea,enterprise,starter,partner,64,3,1,15920.33,0.016,10,6.14,45
2025-08-01,emea,enterprise,starter,sales_outbound,72,3,2,16891.08,0.072,12,7.02,41
2025-08-01,emea,enterprise,growth,organic,127,5,2,75281.21,0.023,12,4.0,49
2025-08-01,emea,enterprise,growth,paid_search,145,5,3,85863.01,0.024,12,3.64,47
2025-08-01,emea,enterprise,growth,partner,160,6,3,92415.59,0.048,15,3.55,52
2025-08-01,emea,enterprise,growth,sales_outbound,165,7,3,91499.44,0.086,10,5.32,44
2025-08-01,emea,enterprise,enterprise,organic,282,9,5,396940.49,0.04,21,5.33,55
2025-08-01,emea,enterprise,enterprise,paid_search,332,15,5,470240.76,0.034,40,4.77,45
2025-08-01,emea,enterprise,enterprise,partner,376,13,9,511612.19,0.072,45,3.6,53
2025-08-01,emea,enterprise,enterprise,sales_outbound,401,16,11,552684.51,0.06,56,5.38,45
2025-08-01,apac,startup,starter,organic,170,13,9,8842.53,0.043,30,7.91,30
2025-08-01,apac,startup,starter,paid_search,188,13,9,9625.52,0.058,24,8.15,20
2025-08-01,apac,startup,starter,partner,213,14,11,10824.47,0.065,26,4.23,31
2025-08-01,apac,startup,starter,sales_outbound,222,17,10,11064.65,0.083,36,4.86,28
2025-08-01,apac,startup,growth,organic,380,25,19,46892.3,0.054,47,3.95,25
2025-08-01,apac,startup,growth,paid_search,427,24,18,54418.83,0.023,61,6.83,26
2025-08-01,apac,startup,growth,partner,493,34,22,64309.29,0.0,44,5.12,27
2025-08-01,apac,startup,growth,sales_outbound,503,31,27,59117.97,0.099,56,4.13,30
2025-08-01,apac,startup,enterprise,organic,923,68,44,283402.83,0.026,52,5.75,41
2025-08-01,apac,startup,enterprise,paid_search,1059,65,50,316814.97,0.051,101,4.32,35
2025-08-01,apac,startup,enterprise,partner,1112,71,60,319349.83,0.089,73,1.91,40
2025-08-01,apac,startup,enterprise,sales_outbound,1174,70,61,327532.87,0.115,96,5.6,27
2025-08-01,apac,mid_market,starter,organic,104,5,3,9229.3,0.067,16,6.33,37
2025-08-01,apac,mid_market,starter,paid_search,122,8,4,11163.19,0.038,12,6.39,40
2025-08-01,apac,mid_market,starter,partner,120,5,3,10934.54,0.042,18,8.95,31
2025-08-01,apac,mid_market,starter,sales_outbound,141,7,5,12834.67,0.043,25,6.52,36
2025-08-01,apac,mid_market,growth,organic,234,12,8,52241.97,0.022,27,6.8,38
2025-08-01,apac,mid_market,growth,paid_search,302,14,11,65217.31,0.054,31,4.17,36
2025-08-01,apac,mid_market,growth,partner,297,19,9,67798.68,0.0,36,5.75,39
2025-08-01,apac,mid_market,growth,sales_outbound,326,20,10,70697.82,0.05,22,4.64,39
2025-08-01,apac,mid_market,enterprise,organic,617,36,19,324724.54,0.046,52,3.55,46
2025-08-01,apac,mid_market,enterprise,paid_search,697,41,18,367597.24,0.044,80,2.55,47
2025-08-01,apac,mid_market,enterprise,partner,763,45,23,396512.62,0.058,74,4.31,46
2025-08-01,apac,mid_market,enterprise,sales_outbound,810,38,21,424065.36,0.051,98,5.82,48
2025-08-01,apac,enterprise,starter,organic,45,2,1,9382.24,0.041,7,8.66,39
2025-08-01,apac,enterprise,starter,paid_search,50,2,1,10402.97,0.043,8,7.2,42
2025-08-01,apac,enterprise,starter,partner,54,2,1,11563.93,0.015,6,7.77,46
2025-08-01,apac,enterprise,starter,sales_outbound,61,2,1,12320.29,0.071,4,8.28,37
2025-08-01,apac,enterprise,growth,organic,115,4,3,56164.31,0.064,13,4.44,45
2025-08-01,apac,enterprise,growth,paid_search,113,4,2,56838.45,0.036,12,5.6,44
2025-08-01,apac,enterprise,growth,partner,128,4,2,63581.93,0.048,7,4.39,47
2025-08-01,apac,enterprise,growth,sales_outbound,143,7,2,67376.83,0.097,16,6.9,47
2025-08-01,apac,enterprise,enterprise,organic,240,10,6,283566.12,0.063,28,5.2,43
2025-08-01,apac,enterprise,enterprise,paid_search,287,10,5,350316.64,0.032,32,2.41,61
2025-08-01,apac,enterprise,enterprise,partner,318,11,7,390160.66,0.027,37,6.26,50
2025-08-01,apac,enterprise,enterprise,sales_outbound,346,18,6,400518.24,0.082,35,4.43,48
2025-08-01,latin_america,startup,starter,organic,134,7,7,5878.02,0.036,12,7.66,28
2025-08-01,latin_america,startup,starter,paid_search,156,9,7,6743.69,0.05,15,5.67,31
2025-08-01,latin_america,startup,starter,partner,168,13,8,7033.1,0.08,30,8.55,26
2025-08-01,latin_america,startup,starter,sales_outbound,182,13,8,7677.16,0.073,31,7.5,22
2025-08-01,latin_america,startup,growth,organic,322,19,13,34567.68,0.017,44,7.73,25
2025-08-01,latin_america,startup,growth,paid_search,371,28,17,39584.88,0.023,26,4.05,28
2025-08-01,latin_america,startup,growth,partner,362,20,20,37833.92,0.043,50,5.28,28
2025-08-01,latin_america,startup,growth,sales_outbound,406,24,19,41368.38,0.067,37,3.45,30
2025-08-01,latin_america,startup,enterprise,organic,792,55,34,195440.41,0.065,84,5.68,33
2025-08-01,latin_america,startup,enterprise,paid_search,932,72,41,241548.85,0.018,82,2.65,37
2025-08-01,latin_america,startup,enterprise,partner,939,55,50,242123.94,0.023,91,4.64,29
2025-08-01,latin_america,startup,enterprise,sales_outbound,1132,70,53,266793.63,0.107,117,5.29,37
2025-08-01,latin_america,mid_market,starter,organic,83,5,3,6219.5,0.059,9,7.24,31
2025-08-01,latin_america,mid_market,starter,paid_search,98,6,3,7499.58,0.039,11,5.96,38
2025-08-01,latin_america,mid_market,starter,partner,99,5,3,7371.14,0.065,19,10.87,34
2025-08-01,latin_america,mid_market,starter,sales_outbound,116,7,3,8507.56,0.079,19,10.48,30
2025-08-01,latin_america,mid_market,growth,organic,203,12,7,38137.17,0.017,18,6.16,37
2025-08-01,latin_america,mid_market,growth,paid_search,228,12,9,41439.47,0.049,20,4.38,36
2025-08-01,latin_america,mid_market,growth,partner,249,14,10,46255.62,0.028,17,4.54,42
2025-08-01,latin_america,mid_market,growth,sales_outbound,269,12,7,47965.92,0.067,32,2.39,45
2025-08-01,latin_america,mid_market,enterprise,organic,497,32,18,220824.41,0.038,34,2.02,49
2025-08-01,latin_america,mid_market,enterprise,paid_search,539,34,18,238987.74,0.04,65,4.56,34
2025-08-01,latin_america,mid_market,enterprise,partner,616,35,22,275689.42,0.031,78,4.35,46
2025-08-01,latin_america,mid_market,enterprise,sales_outbound,659,28,17,291890.28,0.041,65,7.05,45
2025-08-01,latin_america,enterprise,starter,organic,36,1,1,6205.29,0.053,3,7.75,44
2025-08-01,latin_america,enterprise,starter,paid_search,41,1,1,7141.76,0.043,4,8.11,49
2025-08-01,latin_america,enterprise,starter,partner,46,2,1,8163.42,0.025,6,7.99,42
2025-08-01,latin_america,enterprise,starter,sales_outbound,49,2,1,8276.63,0.072,4,8.36,43
2025-08-01,latin_america,enterprise,growth,organic,82,3,1,34244.64,0.044,11,3.43,43
2025-08-01,latin_america,enterprise,growth,paid_search,105,5,2,43849.84,0.044,11,5.42,45
2025-08-01,latin_america,enterprise,growth,partner,102,5,2,42596.99,0.044,12,3.92,50
2025-08-01,latin_america,enterprise,growth,sales_outbound,119,5,3,46577.46,0.104,17,6.02,39
2025-08-01,latin_america,enterprise,enterprise,organic,231,9,6,233866.57,0.041,32,5.11,52
2025-08-01,latin_america,enterprise,enterprise,paid_search,224,11,4,229853.88,0.028,21,3.55,47
2025-08-01,latin_america,enterprise,enterprise,partner,250,8,5,254158.04,0.037,35,3.75,59
2025-08-01,latin_america,enterprise,enterprise,sales_outbound,309,15,7,315444.18,0.033,23,2.54,55
2025-09-01,north_america,startup,starter,organic,206,16,10,14010.74,0.088,31,7.24,23
2025-09-01,north_america,startup,starter,paid_search,242,17,13,16910.41,0.063,43,8.12,17
2025-09-01,north_america,startup,starter,partner,283,16,15,20134.18,0.046,54,9.51,21
2025-09-01,north_america,startup,starter,sales_outbound,317,21,15,22647.69,0.042,32,9.57,31
2025-09-01,north_america,startup,growth,organic,520,40,21,90371.79,0.029,72,3.68,33
2025-09-01,north_america,startup,growth,paid_search,598,42,32,98575.99,0.079,68,2.44,22
2025-09-01,north_america,startup,growth,partner,630,46,28,110729.25,0.018,47,0.87,28
2025-09-01,north_america,startup,growth,sales_outbound,729,55,37,118865.61,0.089,87,2.71,24
2025-09-01,north_america,startup,enterprise,organic,1317,80,56,550287.92,0.034,106,5.76,35
2025-09-01,north_america,startup,enterprise,paid_search,1432,110,68,600197.07,0.031,94,3.82,38
2025-09-01,north_america,startup,enterprise,partner,1566,107,66,664489.07,0.019,139,1.76,41
2025-09-01,north_america,startup,enterprise,sales_outbound,1750,101,86,738779.69,0.024,188,4.69,34
2025-09-01,north_america,mid_market,starter,organic,138,9,4,17595.87,0.023,14,7.07,33
2025-09-01,north_america,mid_market,starter,paid_search,154,10,6,18470.28,0.081,12,6.59,39
2025-09-01,north_america,mid_market,starter,partner,166,10,5,21209.38,0.021,25,7.82,37
2025-09-01,north_america,mid_market,starter,sales_outbound,184,11,5,22140.42,0.078,29,9.93,24
2025-09-01,north_america,mid_market,growth,organic,327,21,12,94228.86,0.08,43,4.29,34
2025-09-01,north_america,mid_market,growth,paid_search,388,18,9,121529.05,0.0,35,2.7,43
2025-09-01,north_america,mid_market,growth,partner,393,18,14,115709.44,0.06,31,6.98,32
2025-09-01,north_america,mid_market,growth,sales_outbound,429,22,15,124024.47,0.077,57,8.46,36
2025-09-01,north_america,mid_market,enterprise,organic,767,43,23,537615.13,0.074,75,5.49,41
2025-09-01,north_america,mid_market,enterprise,paid_search,914,53,27,675244.63,0.024,120,7.03,45
2025-09-01,north_america,mid_market,enterprise,partner,996,65,34,738086.32,0.021,69,6.08,43
2025-09-01,north_america,mid_market,enterprise,sales_outbound,954,44,30,657135.45,0.09,81,3.57,46
2025-09-01,north_america,enterprise,starter,organic,58,2,1,16921.0,0.022,6,6.89,43
2025-09-01,north_america,enterprise,starter,paid_search,67,4,1,19986.37,0.0,6,5.34,48
2025-09-01,north_america,enterprise,starter,partner,69,3,1,19265.67,0.064,6,8.74,46
2025-09-01,north_america,enterprise,starter,sales_outbound,80,4,2,22193.82,0.07,10,7.31,41
2025-09-01,north_america,enterprise,growth,organic,135,7,3,94137.58,0.026,11,5.25,48
2025-09-01,north_america,enterprise,growth,paid_search,159,7,3,113832.81,0.0,19,2.76,54
2025-09-01,north_america,enterprise,growth,partner,175,6,4,124034.8,0.01,18,5.23,40
2025-09-01,north_america,enterprise,growth,sales_outbound,188,9,3,126115.29,0.063,25,4.46,47
2025-09-01,north_america,enterprise,enterprise,organic,327,10,7,539172.49,0.047,37,5.29,53
2025-09-01,north_america,enterprise,enterprise,paid_search,391,13,6,656875.49,0.029,55,6.06,61
2025-09-01,north_america,enterprise,enterprise,partner,413,13,11,697408.02,0.024,56,4.1,57
2025-09-01,north_america,enterprise,enterprise,sales_outbound,469,18,12,728678.99,0.102,67,3.37,51
2025-09-01,emea,startup,starter,organic,181,10,7,11370.56,0.006,16,8.27,22
2025-09-01,emea,startup,starter,paid_search,221,15,10,13073.3,0.064,35,5.49,30
2025-09-01,emea,startup,starter,partner,229,13,10,13372.87,0.076,42,5.6,19
2025-09-01,emea,startup,starter,sales_outbound,253,18,11,14502.57,0.093,37,5.76,22
2025-09-01,emea,startup,growth,organic,420,28,17,62049.25,0.026,54,3.22,37
2025-09-01,emea,startup,growth,paid_search,475,29,20,65995.97,0.084,48,3.76,26
2025-09-01,emea,startup,growth,partner,546,41,28,78759.23,0.049,37,4.93,24
2025-09-01,emea,startup,growth,sales_outbound,652,39,35,87027.92,0.12,81,6.07,29
2025-09-01,emea,startup,enterprise,organic,1112,82,45,400685.27,0.017,95,3.18,35
2025-09-01,emea,startup,enterprise,paid_search,1237,69,54,430309.55,0.051,151,5.88,39
2025-09-01,emea,startup,enterprise,partner,1290,87,67,472862.4,0.0,116,3.33,33
2025-09-01,emea,startup,enterprise,sales_outbound,1408,99,58,493407.35,0.044,148,4.06,44
